#time_sec,time_ms,run,ls,nb,plt_bkg_A1,plt_bkg_A2,plt_bkg_B1,plt_bkg_B2
1465655956,147,274959,63,48,5.2757040934e-16,5.21994193685e-16,3.3216589423e-16,5.48329845325e-16
1465655957,604,274959,63,52,9.56220723563e-16,9.1346693513e-16,4.15212429884e-16,4.29785897747e-16
1465655959,61,274959,63,56,8.9024979763e-16,9.78738725426e-16,5.31455959525e-16,8.29933571357e-16
1465655960,518,274959,63,60,1.08816284272e-15,7.17703109662e-16,5.48102753792e-16,5.18681621384e-16
1465655961,975,274959,63,64,9.23283501791e-16,6.85097356762e-16,5.97916864777e-16,4.29792886017e-16
1465655963,432,274959,64,4,8.90308820528e-16,8.8082256755e-16,4.48436308755e-16,5.77983339472e-16
1465655964,889,274959,64,8,1.05517269242e-15,8.80838939755e-16,4.98260365823e-16,7.41025546485e-16
1465655966,346,274959,64,12,1.08817076915e-15,8.15653390533e-16,4.65059815475e-16,5.03897000445e-16
1465655967,803,274959,64,16,6.92446098337e-16,1.07666731221e-15,4.31818644999e-16,7.70691889525e-16
1465655969,259,274959,64,20,1.25303962808e-15,8.80855382706e-16,4.81651432056e-16,6.52104048208e-16
1465655970,716,274959,64,24,7.25438171641e-16,1.04398248037e-15,4.31830875388e-16,4.14972544865e-16
1465655972,173,274959,64,28,1.08812247512e-15,1.07660381277e-15,6.14561326307e-16,6.0765319732e-16
1465655973,630,274959,64,32,9.89209468637e-16,9.1351540671e-16,6.14538287452e-16,5.7801131671e-16
1465655975,87,274959,64,36,1.08823286315e-15,1.07661024161e-15,4.48459525196e-16,5.92831942557e-16
1465655976,544,274959,64,40,1.02214509306e-15,7.50380383446e-16,5.14880613475e-16,5.78012571767e-16
1465655978,1,274959,64,44,8.57311195648e-16,9.13498538099e-16,5.97943396068e-16,6.96558806075e-16
1465655979,458,274959,64,48,1.61581122775e-15,9.46056610013e-16,6.64375241214e-16,4.74248875417e-16
1465655980,915,274959,64,52,6.92428021972e-16,5.54596046556e-16,3.65393368026e-16,6.52120700797e-16
1465655982,372,274959,64,56,1.08816325349e-15,1.01139224586e-15,5.14899340221e-16,6.37329014526e-16
1465655983,829,274959,64,60,9.56233470653e-16,8.15614207162e-16,4.48461691722e-16,6.07702680106e-16
1465655985,286,274959,64,64,8.57313645991e-16,7.82977274917e-16,4.65073174102e-16,4.74272559723e-16
1465655986,743,274959,65,4,1.41785211331e-15,9.78809927457e-16,4.81676588137e-16,5.7801480801e-16
1465655988,200,274959,65,8,9.23290916612e-16,8.80834822254e-16,5.81341602213e-16,7.11420086898e-16
1465655989,657,274959,65,12,1.4838620931e-15,5.87218518291e-16,3.98629919064e-16,5.18738450353e-16
1465655991,114,274959,65,16,7.91352655984e-16,6.19855853641e-16,5.81351550949e-16,7.262480828e-16
1465655992,570,274959,65,20,1.22007831193e-15,1.20719341068e-15,5.31507244262e-16,6.37319457908e-16
1465655994,27,274959,65,24,1.22007907616e-15,7.17705723243e-16,5.14922504201e-16,6.07677042383e-16
1465655995,484,274959,65,28,1.12116898937e-15,4.89353309328e-16,4.65085558202e-16,6.07682095895e-16
1465655996,941,274959,65,32,9.89257311009e-16,7.5034213271e-16,5.31544577074e-16,5.63208625681e-16
1465655998,398,274959,65,36,1.35196968592e-15,8.80852567674e-16,6.3121260871e-16,7.70757341709e-16
1465655999,855,274959,65,40,9.233055897e-16,9.46139050971e-16,4.98324877343e-16,5.63212421253e-16
1465656001,312,274959,65,44,1.12114736717e-15,8.8086160161e-16,5.14927812787e-16,7.26249773185e-16
1465656002,769,274959,65,48,1.648795414e-15,1.37036720511e-15,7.47503616889e-16,6.818084863e-16
1465656004,226,274959,65,52,1.31901179364e-15,9.13493803707e-16,4.81720552965e-16,5.33582653474e-16
1465656005,683,274959,65,56,1.6487610124e-15,1.2725022524e-15,6.81048000184e-16,7.55932869824e-16
1465656007,140,274959,65,60,1.12110899616e-15,1.20718638636e-15,7.30916404295e-16,6.81831617854e-16
1465656008,597,274959,65,64,1.54985434365e-15,1.30498124084e-15,7.64104485965e-16,6.96633697097e-16
1465656010,54,274959,66,4,1.51688005926e-15,9.46167450343e-16,4.65106936206e-16,7.11461626644e-16
1465656011,510,274959,66,8,1.5499243371e-15,1.23978376283e-15,6.97699228007e-16,7.11500344048e-16
1465656012,967,274959,66,12,1.35199407659e-15,1.10925053499e-15,5.81402640718e-16,6.81823698435e-16
1465656014,424,274959,66,16,1.28601514261e-15,8.80850369542e-16,7.47523939845e-16,7.26282510976e-16
1465656015,881,274959,66,20,1.35201458005e-15,1.46818038628e-15,5.48186366062e-16,5.78075645336e-16
1465656017,338,274959,66,24,9.56270569149e-16,1.23982018053e-15,8.4721907049e-16,7.559461154e-16
1465656018,795,274959,66,28,1.2860821953e-15,1.07659715747e-15,6.31245078336e-16,7.11485679912e-16
1465656020,252,274959,66,32,1.35199792026e-15,1.4030157277e-15,8.97065482559e-16,7.41155145636e-16
1465656021,709,274959,66,36,1.61580715809e-15,6.85121450244e-16,8.63855189611e-16,6.07742463293e-16
1465656023,166,274959,66,40,1.35202373947e-15,8.15629033672e-16,9.80106512951e-16,9.93160897811e-16
1465656024,623,274959,66,44,1.61578952649e-15,9.78809882396e-16,5.14966718968e-16,9.19059234174e-16
1465656026,80,274959,66,48,1.7147862782e-15,1.4029089709e-15,5.98042586961e-16,7.55978870061e-16
1465656027,537,274959,66,52,1.25311209016e-15,1.07662868247e-15,7.6415767781e-16,7.11496584973e-16
1465656028,994,274959,66,56,1.54989945568e-15,1.17448893154e-15,8.63840464466e-16,7.11487124748e-16
1465656030,451,274959,66,60,1.18710790922e-15,9.78801673742e-16,7.30932956086e-16,1.08208496337e-15
1465656031,908,274959,66,64,1.35195690739e-15,8.80860865083e-16,6.6450661303e-16,9.33834870151e-16
1465656033,364,274959,67,4,2.14352468728e-15,1.23980577797e-15,4.153281515e-16,9.19025023849e-16
1465656034,821,274959,67,8,1.48387359679e-15,1.40288388113e-15,6.3126606485e-16,9.33849563008e-16
1465656036,278,274959,67,12,1.35201852243e-15,1.07663520459e-15,7.14364079588e-16,9.1903022573e-16
1465656037,735,274959,67,16,1.41798169299e-15,1.69653955656e-15,6.47902422782e-16,8.74594734206e-16
1465656039,192,274959,67,20,1.78073003009e-15,1.72917627518e-15,1.0134253719e-15,7.55966576297e-16
1465656040,649,274959,67,24,1.18714359379e-15,9.46117804137e-16,6.81155632535e-16,7.56001072025e-16
1465656042,106,274959,67,28,1.02227262889e-15,1.40302416321e-15,7.30982902628e-16,1.02283889913e-15
1465656043,563,274959,67,32,1.7477708651e-15,1.33776340593e-15,6.64524628118e-16,9.63544393761e-16
1465656045,20,274959,67,36,1.08821713614e-15,1.53360750264e-15,7.97466238381e-16,9.48787670427e-16
1465656046,477,274959,67,40,2.07763287691e-15,1.82719629696e-15,7.80845004376e-16,1.06736484466e-15
1465656047,934,274959,67,44,1.61579159957e-15,1.27240575704e-15,7.97433773243e-16,8.8942805924e-16
1465656049,391,274959,67,48,1.97856788277e-15,1.7292589219e-15,7.14384688287e-16,8.0049060687e-16
1465656050,848,274959,67,52,1.45091648896e-15,1.46826490733e-15,5.48237822959e-16,9.783539598e-16
1465656052,304,274959,67,56,1.45098306312e-15,1.01138001147e-15,7.14373816683e-16,5.48472705096e-16
1465656053,761,274959,67,60,2.11054002103e-15,1.89248407831e-15,1.01347289022e-15,8.30175069474e-16
1465656055,218,274959,67,64,2.0445939485e-15,1.66398599903e-15,8.80549383121e-16,8.74628782796e-16
1465656056,675,274959,68,4,2.17661753773e-15,1.37031341368e-15,9.63602579555e-16,9.93230737736e-16
1465656058,132,274959,68,8,1.64883566936e-15,1.27248364227e-15,6.97788109731e-16,8.8949486978e-16
1465656059,589,274959,68,12,1.87971438487e-15,1.50093363133e-15,7.1444297275e-16,9.33955733432e-16
1465656061,46,274959,68,16,1.87965263084e-15,1.76203701157e-15,5.64853690056e-16,1.06740159764e-15
1465656062,503,274959,68,20,1.78076255995e-15,1.69680316641e-15,7.97498923242e-16,1.34914128554e-15
1465656063,960,274959,68,24,1.61598722281e-15,1.46835347256e-15,9.63661649309e-16,9.19177796582e-16
1465656065,417,274959,68,28,1.81385252735e-15,2.28404154992e-15,8.97173861073e-16,1.23052480924e-15
1465656066,874,274959,68,32,2.01158620794e-15,1.82727879357e-15,6.8120867076e-16,1.14156157532e-15
1465656068,331,274959,68,36,2.30848014213e-15,1.3376918903e-15,1.04677327823e-15,8.74645100545e-16
1465656069,788,274959,68,40,2.17661656676e-15,1.30505551352e-15,8.97209873552e-16,1.00807776048e-15
1465656071,245,274959,68,44,2.01155503908e-15,1.56615672425e-15,7.80872755031e-16,1.02298297782e-15
1465656072,701,274959,68,48,2.14357081564e-15,1.72935286867e-15,9.3042182949e-16,1.20083402948e-15
1465656074,159,274959,68,52,2.34153535303e-15,1.66409563052e-15,9.470710069e-16,1.26014531869e-15
1465656075,615,274959,68,56,2.14352950193e-15,1.72926916162e-15,7.97533570699e-16,1.3639239342e-15
1465656077,72,274959,68,60,1.91278871654e-15,1.27242788379e-15,1.11321341236e-15,1.08224812329e-15
1465656078,529,274959,68,64,1.61577955058e-15,1.79452423245e-15,9.63663295047e-16,1.20083455267e-15
1465656079,986,274959,69,4,2.93524066198e-15,1.82715506629e-15,1.12984637139e-15,1.05260765512e-15
1465656081,443,274959,69,8,1.78074815498e-15,1.63143051502e-15,8.97244127206e-16,1.0230231389e-15
1465656082,900,274959,69,12,2.04484010344e-15,1.89257786686e-15,9.13853562697e-16,1.34918665733e-15
1465656084,357,274959,69,16,2.40746632379e-15,2.08820994521e-15,8.97214032134e-16,1.14159058473e-15
1465656085,814,274959,69,20,2.11061162881e-15,1.5660625817e-15,1.01355335917e-15,1.14157158447e-15
1465656087,271,274959,69,24,2.50640350299e-15,2.08833793056e-15,1.09662265394e-15,9.78480583813e-16
1465656088,729,274959,69,28,2.57240888528e-15,1.92512791572e-15,1.14653847789e-15,1.09711144513e-15
1465656090,185,274959,69,32,2.27544842289e-15,2.05587993923e-15,9.63693501405e-16,1.2750945971e-15
1465656091,642,274959,69,36,1.84676549748e-15,2.02298505265e-15,6.97880915602e-16,1.34921531074e-15
1465656093,99,274959,69,40,2.44059915077e-15,2.54533208848e-15,7.80964639632e-16,1.27508250644e-15
1465656094,555,274959,69,44,2.24257429883e-15,1.69666628747e-15,6.48022866922e-16,1.55685005884e-15
1465656096,12,274959,69,48,2.47344628534e-15,2.15352723354e-15,9.47155786598e-16,1.42337092186e-15
1465656097,469,274959,69,52,2.20969305484e-15,2.2189680546e-15,1.06349153391e-15,1.28991145645e-15
1465656098,926,274959,69,56,2.07773678627e-15,1.95773359878e-15,9.63786428335e-16,1.31960194182e-15
1465656100,383,274959,69,60,2.1765749264e-15,2.28423744769e-15,1.2130108789e-15,1.33435947785e-15
1465656101,840,274959,69,64,2.4077253772e-15,2.15356799086e-15,9.96991620525e-16,1.02301018857e-15
1465656103,297,274959,70,4,2.47338667976e-15,2.28407778521e-15,1.32937854488e-15,1.52711482778e-15
1465656104,754,274959,70,8,2.8693368303e-15,2.0556049855e-15,1.08010170905e-15,1.18608887681e-15
1465656106,211,274959,70,12,2.37439963557e-15,1.95770450889e-15,1.06348924739e-15,1.24540883172e-15
1465656107,668,274959,70,16,2.50638440292e-15,2.21875932768e-15,9.97025672094e-16,1.33440253691e-15
1465656109,125,274959,70,20,2.47358304361e-15,2.02322163077e-15,1.01360789607e-15,1.21580096263e-15
1465656110,582,274959,70,24,2.90225687808e-15,2.61050293809e-15,1.04688351896e-15,1.63105431108e-15
1465656112,39,274959,70,28,2.63848222465e-15,2.64311126476e-15,1.11334475534e-15,1.21583548315e-15
1465656113,496,274959,70,32,2.83646875251e-15,1.95780850152e-15,1.12997304849e-15,1.58655903355e-15
1465656114,952,274959,70,36,2.96835093892e-15,2.05588200988e-15,1.09672137618e-15,1.74969834513e-15
1465656116,409,274959,70,40,2.30844121074e-15,2.18615611954e-15,1.19643784462e-15,1.4382481494e-15
1465656117,866,274959,70,44,3.06720804592e-15,2.67570345909e-15,1.11336188692e-15,1.26033351945e-15
1465656119,323,274959,70,48,2.90225445736e-15,2.47998455361e-15,1.06349632299e-15,1.39384041029e-15
1465656120,780,274959,70,52,3.26519823459e-15,2.12106886266e-15,1.12998347708e-15,1.69035892174e-15
1465656122,237,274959,70,56,2.67128454506e-15,2.47982003905e-15,9.30561589989e-16,1.55690628927e-15
1465656123,694,274959,70,60,2.90240894314e-15,3.23072843586e-15,1.14663058448e-15,1.45311286658e-15
1465656125,151,274959,70,64,2.77060457518e-15,2.0229490207e-15,1.08018741332e-15,1.39381242298e-15
1465656126,608,274959,71,4,2.67141549694e-15,2.54515162453e-15,9.63844414585e-16,1.48275002618e-15
1465656128,65,274959,71,8,2.53946522865e-15,2.41451380811e-15,1.19653471804e-15,1.51236790403e-15
1465656129,522,274959,71,12,2.20962788345e-15,2.96929602276e-15,1.04695310254e-15,1.5716985533e-15
1465656130,979,274959,71,16,2.50676139351e-15,2.38207040644e-15,1.14667703746e-15,1.74967593402e-15
1465656132,436,274959,71,20,3.03421687884e-15,2.61056249531e-15,1.09681313225e-15,1.46788759864e-15
1465656133,893,274959,71,24,2.96819222119e-15,2.74110815106e-15,1.2629726825e-15,1.71994394987e-15
1465656135,350,274959,71,28,3.2653081326e-15,2.64296251781e-15,1.08021347685e-15,1.80896193013e-15
1465656136,806,274959,71,32,2.20962996594e-15,3.0020072041e-15,1.06357596282e-15,1.40854391724e-15
1465656138,263,274959,71,36,3.26514092433e-15,2.74077230391e-15,1.11340718922e-15,1.95722739241e-15
1465656139,720,274959,71,40,2.77044473245e-15,2.87131174913e-15,1.17992185748e-15,1.79415391729e-15
1465656141,177,274959,71,44,3.46323424e-15,2.83873150994e-15,1.36280863415e-15,1.51242228169e-15
1465656142,634,274959,71,48,3.56229743844e-15,3.55664380256e-15,1.16333168902e-15,1.61615692293e-15
1465656144,91,274959,71,52,3.10028827808e-15,3.09986084207e-15,1.17994690525e-15,1.77933784727e-15
1465656145,548,274959,71,56,3.03435685873e-15,3.29584281794e-15,1.42928808483e-15,1.80898217628e-15
1465656147,5,274959,71,60,3.29835824174e-15,3.58908994507e-15,1.1799285911e-15,1.74968238178e-15
1465656148,462,274959,71,64,2.80323348258e-15,2.93649292468e-15,1.06363049957e-15,1.9275655928e-15
1465656149,919,274959,72,4,3.03447623187e-15,2.21879794947e-15,1.41266123263e-15,1.77935332142e-15
1465656151,376,274959,72,8,3.16625992427e-15,2.47988802207e-15,1.14674840291e-15,2.07594765201e-15
1465656152,833,274959,72,12,2.80348680744e-15,2.96951933303e-15,1.22980347249e-15,1.70524578025e-15
1465656154,290,274959,72,16,3.39733008361e-15,3.13257491104e-15,1.74507385418e-15,1.91284365027e-15
1465656155,746,274959,72,20,3.62801639896e-15,3.16545625596e-15,1.54565760203e-15,1.64595469349e-15
1465656157,203,274959,72,24,3.03438627205e-15,2.64295910033e-15,1.37948413867e-15,1.9721627557e-15
1465656158,660,274959,72,28,3.36419048267e-15,3.91570987089e-15,1.42933088978e-15,2.03148228552e-15
1465656160,117,274959,72,32,3.10043266259e-15,3.06725952749e-15,1.26307506988e-15,1.94250162918e-15
1465656161,574,274959,72,36,3.03422171188e-15,3.75288478759e-15,1.32957947325e-15,1.98695825641e-15
1465656163,31,274959,72,40,2.70432967855e-15,3.00201102518e-15,1.56225787628e-15,1.79423100993e-15
1465656164,488,274959,72,44,2.86935143668e-15,3.65456481943e-15,1.22983253094e-15,2.09080987631e-15
1465656165,945,274959,72,48,3.26534456958e-15,4.01342753177e-15,1.46257788981e-15,1.69033083725e-15
1465656167,402,274959,72,52,3.76013670605e-15,3.45880544819e-15,1.11353521989e-15,2.5654898065e-15
1465656168,859,274959,72,56,3.23261451432e-15,4.04619046619e-15,1.47928990976e-15,2.23910099943e-15
1465656170,316,274959,72,60,2.47342658664e-15,3.16507802788e-15,1.42937014989e-15,2.00187213167e-15
1465656171,773,274959,72,64,3.92501433297e-15,3.32821193706e-15,1.56237739779e-15,2.22435293813e-15
1465656173,230,274959,73,4,3.3972007656e-15,3.55682047131e-15,1.42942441331e-15,2.01672314697e-15
1465656174,687,274959,73,8,2.80369754996e-15,3.65494641878e-15,1.7120273568e-15,2.07605507141e-15
1465656176,143,274959,73,12,3.29834240347e-15,4.1444922286e-15,1.19676618328e-15,1.80919025331e-15
1465656177,600,274959,73,16,3.06743987919e-15,3.39394218594e-15,1.72860722179e-15,2.13554059548e-15
1465656179,57,274959,73,20,3.52923690917e-15,4.47070328865e-15,1.2465642695e-15,2.22447937743e-15
1465656180,514,274959,73,24,2.86960072504e-15,3.62243991316e-15,1.32973618977e-15,2.03170784548e-15
1465656181,972,274959,73,28,2.67151790432e-15,2.87143546311e-15,1.32968005625e-15,2.04648238784e-15
1465656183,428,274959,73,32,3.13326930416e-15,3.2958530505e-15,1.77849220465e-15,1.7647018778e-15
1465656184,885,274959,73,36,3.39728666875e-15,3.13271644903e-15,1.77851676399e-15,2.23922375547e-15
1465656186,342,274959,73,40,3.92522217123e-15,3.91588088982e-15,1.32968988847e-15,2.18000071124e-15
1465656187,799,274959,73,44,4.25528597417e-15,4.43833829733e-15,1.67877678846e-15,2.74362042437e-15
1465656189,256,274959,73,48,3.49616415697e-15,3.62252554269e-15,1.36293150343e-15,2.23938320922e-15
1465656190,713,274959,73,52,3.232308977e-15,3.75271139707e-15,1.54584079997e-15,2.3729140163e-15
1465656192,170,274959,73,56,3.49599366828e-15,4.21001644582e-15,1.61233321532e-15,2.37289184387e-15
1465656193,627,274959,73,60,3.85904475256e-15,3.58966145037e-15,1.4959517667e-15,2.07628928721e-15
1465656195,84,274959,73,64,3.52924498378e-15,4.83006048123e-15,1.64557012067e-15,2.31359102513e-15
1465656196,541,274959,74,4,3.95804735682e-15,3.65516667147e-15,1.59576589486e-15,2.28389829021e-15
1465656197,998,274959,74,8,3.76021358267e-15,4.14480650124e-15,1.46273306719e-15,2.22457519602e-15
1465656199,454,274959,74,12,2.86941232876e-15,4.30767713609e-15,1.44613983258e-15,2.63984739391e-15
1465656200,911,274959,74,16,3.59556039685e-15,4.14442916226e-15,1.44620200738e-15,2.71403218562e-15
1465656202,368,274959,74,20,4.18930266451e-15,3.71991647542e-15,1.62901517773e-15,2.26906984571e-15
1465656203,825,274959,74,24,3.59509796233e-15,4.20993246668e-15,1.67886239829e-15,2.12080922366e-15
1465656205,282,274959,74,28,3.82637788987e-15,4.30799376965e-15,1.51262434765e-15,2.92179307038e-15
1465656206,739,274959,74,32,3.72721459881e-15,4.27540189112e-15,1.5458533113e-15,2.12088377792e-15
1465656208,196,274959,74,36,4.45293005247e-15,3.94878287161e-15,1.44617648734e-15,2.46206386097e-15
1465656209,653,274959,74,40,3.23217163956e-15,4.14453677883e-15,1.61241341684e-15,2.19497579495e-15
1465656211,110,274959,74,44,3.76041786218e-15,4.1121642905e-15,1.82849919808e-15,2.29885510425e-15
1465656212,567,274959,74,48,3.10040504221e-15,4.37317578734e-15,1.44612731613e-15,2.56597073889e-15
1465656214,24,274959,74,52,4.28794160745e-15,4.70006032537e-15,1.7620325301e-15,2.77368246972e-15
1465656215,481,274959,74,56,4.32111851676e-15,4.43851149395e-15,1.74541106751e-15,2.81828906694e-15
1465656216,937,274959,74,60,4.25504216174e-15,5.09130786621e-15,1.46284442829e-15,2.58077022263e-15
1465656218,394,274959,74,64,3.75988967966e-15,3.88370007354e-15,1.6456790934e-15,2.22476021824e-15
1465656219,851,274959,75,4,3.62831147849e-15,4.34074820182e-15,1.52932086525e-15,2.66978787416e-15
1465656221,308,274959,75,8,3.92499988574e-15,4.60157252004e-15,1.91166668524e-15,2.65489795745e-15
1465656222,765,274959,75,12,3.26532098729e-15,4.37375185967e-15,1.32985644565e-15,2.83296175753e-15
1465656224,222,274959,75,16,4.12295217188e-15,4.9281820063e-15,1.77875486337e-15,2.89252348837e-15
1465656225,679,274959,75,20,3.89217987835e-15,4.66705665953e-15,1.47950644266e-15,2.46228921511e-15
1465656227,136,274959,75,24,3.39764703044e-15,4.83054254469e-15,1.23011687024e-15,3.54521949066e-15
1465656228,593,274959,75,28,3.82614809406e-15,4.43884327848e-15,1.62915086755e-15,2.92204908763e-15
1465656230,50,274959,75,32,4.58488912461e-15,4.92852470877e-15,1.61254310413e-15,3.1594359391e-15
1465656231,507,274959,75,36,3.85907596724e-15,5.18960746612e-15,1.81199585214e-15,2.96670208246e-15
1465656232,964,274959,75,40,4.18937732288e-15,5.2546466187e-15,1.62910838144e-15,2.84802629017e-15
1465656234,421,274959,75,44,3.76001265592e-15,5.54918740421e-15,1.54602931266e-15,2.58100089259e-15
1465656235,878,274959,75,48,3.92557136251e-15,4.47113305709e-15,1.62914438484e-15,2.56605442269e-15
1465656237,335,274959,75,52,3.39707664805e-15,5.35288525154e-15,1.46288693493e-15,2.89243859289e-15
1465656238,791,274959,75,56,4.75012533878e-15,4.92824740891e-15,1.69575712325e-15,2.75887854554e-15
1465656240,248,274959,75,60,4.35434125271e-15,4.24236162716e-15,1.3631591027e-15,2.78862037337e-15
1465656241,705,274959,75,64,3.52938583192e-15,4.50372894444e-15,1.6623924705e-15,2.92204144187e-15
1465656243,162,274959,76,4,4.35375414554e-15,3.7201107015e-15,1.51277819118e-15,2.77380109321e-15
1465656244,619,274959,76,8,4.58523226505e-15,4.89544025513e-15,1.34654929846e-15,2.90737970047e-15
1465656246,76,274959,76,12,3.9913323321e-15,5.5160803829e-15,2.16120008011e-15,3.38215883093e-15
1465656247,533,274959,76,16,4.22215169086e-15,4.73273511256e-15,1.94515316249e-15,2.72936354168e-15
1465656248,990,274959,76,20,3.26528393865e-15,4.47089084586e-15,1.42967614952e-15,3.17442005213e-15
1465656250,447,274959,76,24,3.76032508003e-15,4.5362190775e-15,2.0448542816e-15,3.04085750373e-15
1465656251,904,274959,76,28,3.99101745426e-15,5.1898496869e-15,1.57930220224e-15,2.9519157736e-15
1465656253,361,274959,76,32,4.71709415392e-15,4.47111100507e-15,1.5128623247e-15,2.89247367005e-15
1465656254,818,274959,76,36,4.25541238697e-15,5.25509708209e-15,2.0449687916e-15,3.02621755887e-15
1465656256,275,274959,76,40,5.11319009173e-15,5.35285237417e-15,1.77888764938e-15,3.3969983171e-15
1465656257,732,274959,76,44,3.9252125398e-15,5.54833664717e-15,1.72901398984e-15,2.966627888e-15
1465656259,188,274959,76,48,4.02405189584e-15,5.71144141043e-15,1.64597317736e-15,2.86281645794e-15
1465656260,645,274959,76,52,4.22233580444e-15,5.3198188965e-15,2.09481337207e-15,3.24848757399e-15
1465656262,102,274959,76,56,4.22180687719e-15,5.54895768413e-15,1.59595652315e-15,3.44142504572e-15
1465656263,559,274959,76,60,4.4533213483e-15,4.60150570181e-15,1.72897915244e-15,3.30794050497e-15
1465656265,16,274959,76,64,3.92522921974e-15,4.96099939109e-15,1.86208729742e-15,2.77398631932e-15
1465656266,473,274959,77,4,4.98141726019e-15,5.77693244576e-15,1.77901180378e-15,3.54552440966e-15
1465656267,930,274959,77,8,4.42010060241e-15,5.94014269915e-15,1.74560887462e-15,3.15967198477e-15
1465656269,387,274959,77,12,3.89223195464e-15,5.71204434892e-15,1.92869505047e-15,3.21904197029e-15
1465656270,844,274959,77,16,4.51926627365e-15,5.48374464737e-15,1.99514924413e-15,3.59001288813e-15
1465656272,301,274959,77,20,4.12314769898e-15,5.51605348019e-15,1.92863890463e-15,2.69976414739e-15
1465656273,758,274959,77,24,4.4535229182e-15,5.54908971501e-15,1.72911656064e-15,3.44165874753e-15
1465656275,215,274959,77,28,4.94815641558e-15,4.56912017252e-15,1.82886806234e-15,3.10034065621e-15
1465656276,672,274959,77,32,4.05711328578e-15,5.25502233888e-15,1.52957725986e-15,3.0855075014e-15
1465656278,129,274959,77,36,4.18937502936e-15,5.09142944275e-15,1.94523919501e-15,3.73833191604e-15
1465656279,585,274959,77,40,4.32123596889e-15,5.35269032589e-15,1.44642682533e-15,3.39712784942e-15
1465656281,42,274959,77,44,4.6842078252e-15,6.00536794485e-15,1.69589425473e-15,3.41190698309e-15
1465656282,499,274959,77,48,3.59511538686e-15,6.00594254864e-15,1.69587800968e-15,3.63458673485e-15
1465656283,956,274959,77,52,4.28797028844e-15,5.15679458381e-15,1.77907633907e-15,3.50108429738e-15
1465656285,414,274959,77,56,3.99117583848e-15,5.54866194124e-15,1.3633608313e-15,3.53090371133e-15
1465656286,870,274959,77,60,5.17964108127e-15,6.16874199523e-15,1.97857815408e-15,3.54580845856e-15
1465656288,327,274959,77,64,4.7502841113e-15,4.89556436066e-15,1.712591584e-15,3.32311455198e-15
1465656289,784,274959,78,4,4.75001144997e-15,6.13666565865e-15,2.12828018124e-15,3.08573869048e-15
1465656291,241,274959,78,8,3.69421520038e-15,5.25485829213e-15,1.86225196199e-15,3.69409204049e-15
1465656292,698,274959,78,12,4.65120770222e-15,5.87543364534e-15,1.71263841666e-15,3.54585593954e-15
1465656294,155,274959,78,16,4.88213825955e-15,5.67944938892e-15,1.87892291959e-15,3.87223744395e-15
1465656295,612,274959,78,20,4.68386865546e-15,5.87532245633e-15,1.64609311451e-15,3.73879402267e-15
1465656297,69,274959,78,24,5.11306097639e-15,6.16873603362e-15,1.97864917918e-15,3.100714272e-15
1465656298,525,274959,78,28,3.79316278227e-15,5.4507386581e-15,2.01192852015e-15,3.32332116125e-15
1465656299,983,274959,78,32,4.88161972013e-15,5.35270488781e-15,1.96116506116e-15,3.66308053284e-15
1465656301,440,274959,78,36,4.38710035445e-15,6.49638598101e-15,1.89552975659e-15,3.63508606645e-15
1465656302,896,274959,78,40,4.09010461231e-15,5.05959659794e-15,1.82907199269e-15,3.35315406202e-15
1465656304,353,274959,78,44,4.25498145362e-15,6.00693979198e-15,1.87886500574e-15,3.70941557915e-15
1465656305,810,274959,78,48,4.48601419489e-15,6.69241166235e-15,2.26145470372e-15,3.60552692584e-15
1465656307,267,274959,78,52,5.27815946359e-15,5.54928531579e-15,1.91220105192e-15,3.81322624652e-15
1465656308,724,274959,78,56,4.38741265913e-15,6.03893628562e-15,1.9121639198e-15,4.21393055796e-15
1465656310,181,274959,78,60,4.61823495485e-15,6.49570950208e-15,1.87896522099e-15,3.66463654531e-15
1465656311,638,274959,78,64,4.61806804881e-15,6.33239272343e-15,2.0119911293e-15,3.73886953906e-15
1465656313,95,274959,79,4,4.58521339446e-15,6.13660768868e-15,1.87899808062e-15,4.05060062296e-15
1465656314,552,274959,79,8,3.95799745497e-15,5.8102312508e-15,2.02868112315e-15,3.45705500197e-15
